order_id,order_date,warehouse_id,destination_city,distance_km,carrier,estimated_delivery_days,weight_kg,delivered,freight_cost,actual_delivery_days,delay_days
236,2024-01-10 19:00:00,WH_SPb,Moscow,82.8,PickPoint,3,7.12,True,1417.54,3.0,0.0
237,2024-01-10 20:00:00,WH_SPb,Novosibirsk,75.5,CDEK,4,1.78,True,1334.08,4.0,0.0
238,2024-01-10 21:00:00,WH_SPb,SPb,912.1,Russian Post,4,8.05,True,13170.72,4.0,0.0
239,2024-01-10 22:00:00,WH_Kazan,Novosibirsk,955.2,Boxberry,1,0.56,True,12104.29,1.0,0.0
240,2024-01-10 23:00:00,WH_Kazan,Novosibirsk,387.1,Boxberry,1,1.06,True,5137.59,2.0,1.0
241,2024-01-11 00:00:00,WH_Moscow,Ekaterinburg,645.7,CDEK,3,3.8,True,13365.99,3.0,0.0
242,2024-01-11 01:00:00,WH_Moscow,SPb,754.0,CDEK,5,3.83,True,15641.73,5.0,0.0
243,2024-01-11 02:00:00,WH_Kazan,Novosibirsk,215.0,Russian Post,1,3.29,False,2285.88,,
244,2024-01-11 03:00:00,WH_SPb,SPb,297.5,Boxberry,3,4.91,True,5322.87,3.0,0.0
245,2024-01-11 04:00:00,WH_Moscow,Kazan,162.8,Boxberry,4,3.03,True,2545.54,4.0,0.0
246,2024-01-11 05:00:00,WH_Kazan,Kazan,162.6,Russian Post,1,2.53,False,1629.9,,
247,2024-01-11 06:00:00,WH_Kazan,Kazan,11.8,CDEK,1,1.54,False,204.26,,
248,2024-01-11 07:00:00,WH_Kazan,Novosibirsk,170.7,CDEK,3,1.57,True,2962.5,3.0,0.0
249,2024-01-11 08:00:00,WH_SPb,Kazan,335.8,Russian Post,3,1.3,True,3035.63,3.0,0.0
250,2024-01-11 09:00:00,WH_Kazan,Ekaterinburg,164.4,CDEK,2,2.42,True,3062.77,2.0,0.0
251,2024-01-11 10:00:00,WH_Kazan,Ekaterinburg,617.7,PickPoint,2,1.3,True,6980.01,2.0,0.0
252,2024-01-11 11:00:00,WH_Kazan,Novosibirsk,121.3,CDEK,5,0.4,True,1892.28,5.0,0.0
253,2024-01-11 12:00:00,WH_Kazan,SPb,42.7,PickPoint,1,0.28,True,438.96,2.0,1.0
254,2024-01-11 13:00:00,WH_Moscow,Moscow,500.7,Boxberry,2,6.46,True,9889.83,2.0,0.0
255,2024-01-11 14:00:00,WH_Moscow,SPb,336.2,Boxberry,3,0.06,True,4058.61,4.0,1.0
256,2024-01-11 15:00:00,WH_Kazan,SPb,83.1,CDEK,1,0.28,True,1281.4,1.0,0.0
257,2024-01-11 16:00:00,WH_SPb,SPb,230.7,Russian Post,2,1.47,True,2116.9,3.0,1.0
258,2024-01-11 17:00:00,WH_Moscow,SPb,154.2,CDEK,5,0.76,True,2488.79,6.0,1.0
259,2024-01-11 18:00:00,WH_Kazan,Moscow,838.4,Russian Post,5,1.3,True,7579.14,5.0,0.0
260,2024-01-11 19:00:00,WH_Moscow,Kazan,280.4,Boxberry,5,0.31,True,3469.11,5.0,0.0
261,2024-01-11 20:00:00,WH_Moscow,SPb,51.7,Boxberry,5,0.35,True,642.11,5.0,0.0
262,2024-01-11 21:00:00,WH_SPb,Ekaterinburg,209.2,Boxberry,3,4.03,True,3522.09,3.0,0.0
263,2024-01-11 22:00:00,WH_Kazan,Novosibirsk,595.4,Russian Post,5,3.56,True,6458.9,5.0,0.0
264,2024-01-11 23:00:00,WH_Kazan,Novosibirsk,334.0,Russian Post,4,0.28,True,2746.82,5.0,1.0
265,2024-01-12 00:00:00,WH_SPb,Ekaterinburg,554.4,Boxberry,5,2.75,True,8482.32,5.0,0.0
266,2024-01-12 01:00:00,WH_SPb,SPb,86.5,CDEK,2,2.35,True,1602.41,2.0,0.0
267,2024-01-12 02:00:00,WH_Kazan,Moscow,657.7,Russian Post,1,3.12,True,6903.22,1.0,0.0
268,2024-01-12 03:00:00,WH_Kazan,Kazan,422.7,PickPoint,2,1.61,True,4907.55,3.0,1.0
269,2024-01-12 04:00:00,WH_SPb,Novosibirsk,391.6,Boxberry,1,0.79,True,5070.44,2.0,1.0
270,2024-01-12 05:00:00,WH_Moscow,Kazan,127.6,Russian Post,3,2.72,True,1298.46,3.0,0.0
271,2024-01-12 06:00:00,WH_Moscow,Moscow,655.9,Boxberry,1,1.16,True,8783.81,1.0,0.0
272,2024-01-12 07:00:00,WH_SPb,Novosibirsk,304.8,PickPoint,4,0.62,True,3236.98,4.0,0.0
273,2024-01-12 08:00:00,WH_Moscow,Kazan,572.8,CDEK,5,1.31,True,9717.55,5.0,0.0
274,2024-01-12 09:00:00,WH_SPb,Moscow,134.3,PickPoint,2,3.6,True,1826.48,2.0,0.0
275,2024-01-12 10:00:00,WH_Moscow,Kazan,47.2,CDEK,1,1.61,True,821.99,3.0,2.0
276,2024-01-12 11:00:00,WH_Moscow,SPb,121.2,CDEK,2,0.89,True,1979.8,2.0,0.0
277,2024-01-12 12:00:00,WH_Kazan,Moscow,182.2,Russian Post,5,4.46,False,2107.69,,
278,2024-01-12 13:00:00,WH_Kazan,Kazan,228.7,CDEK,3,5.34,True,5262.39,3.0,0.0
279,2024-01-12 14:00:00,WH_Moscow,SPb,214.5,CDEK,5,1.42,True,3674.38,5.0,0.0
280,2024-01-12 15:00:00,WH_Moscow,SPb,236.9,CDEK,3,1.17,True,3969.26,5.0,2.0
281,2024-01-12 16:00:00,WH_Kazan,Moscow,553.0,Boxberry,2,2.37,True,8208.73,2.0,0.0
282,2024-01-12 17:00:00,WH_Kazan,Ekaterinburg,55.9,Russian Post,3,0.15,True,453.91,3.0,0.0
283,2024-01-12 18:00:00,WH_Kazan,Novosibirsk,114.0,Russian Post,3,2.94,True,1180.13,4.0,1.0
284,2024-01-12 19:00:00,WH_SPb,Moscow,658.4,CDEK,3,3.81,True,13638.76,3.0,0.0
285,2024-01-12 20:00:00,WH_Moscow,SPb,246.6,Boxberry,3,1.27,True,3335.02,3.0,0.0
286,2024-01-12 21:00:00,WH_Kazan,SPb,262.7,CDEK,3,0.48,True,4129.64,3.0,0.0
287,2024-01-12 22:00:00,WH_Moscow,Moscow,195.1,Russian Post,1,0.07,True,1571.73,1.0,0.0
288,2024-01-12 23:00:00,WH_SPb,Ekaterinburg,238.9,Russian Post,3,2.54,True,2396.64,3.0,0.0
289,2024-01-13 00:00:00,WH_SPb,Novosibirsk,66.2,Russian Post,3,0.78,True,570.91,3.0,0.0
290,2024-01-13 01:00:00,WH_Kazan,Kazan,237.5,Russian Post,5,1.56,False,2196.4,,
291,2024-01-13 02:00:00,WH_SPb,Moscow,1760.6,Boxberry,5,1.22,True,23704.72,5.0,0.0
292,2024-01-13 03:00:00,WH_Moscow,Novosibirsk,250.4,PickPoint,5,0.48,True,2624.19,5.0,0.0
293,2024-01-13 04:00:00,WH_Kazan,Novosibirsk,13.6,PickPoint,3,1.78,True,160.21,6.0,3.0
294,2024-01-13 05:00:00,WH_Moscow,SPb,477.5,Boxberry,5,1.54,True,6612.42,6.0,1.0
295,2024-01-13 06:00:00,WH_Moscow,Kazan,151.5,CDEK,1,2.45,True,2829.26,1.0,0.0
296,2024-01-13 07:00:00,WH_SPb,Moscow,50.1,Russian Post,2,0.73,True,430.06,4.0,2.0
297,2024-01-13 08:00:00,WH_SPb,SPb,595.3,Russian Post,5,0.6,True,5048.14,8.0,3.0
298,2024-01-13 09:00:00,WH_SPb,SPb,66.2,Russian Post,5,4.21,True,752.56,5.0,0.0
299,2024-01-13 10:00:00,WH_SPb,Ekaterinburg,760.6,Boxberry,1,3.03,True,11892.74,1.0,0.0
300,2024-01-13 11:00:00,WH_SPb,Novosibirsk,174.9,Boxberry,4,3.7,True,2875.36,6.0,2.0
301,2024-01-13 12:00:00,WH_Kazan,Moscow,407.4,Russian Post,4,0.33,True,3366.75,5.0,1.0
302,2024-01-13 13:00:00,WH_Moscow,Moscow,237.6,Russian Post,1,0.63,False,2020.55,,
303,2024-01-13 14:00:00,WH_Moscow,Moscow,89.0,CDEK,5,2.14,True,1620.69,5.0,0.0
304,2024-01-13 15:00:00,WH_Moscow,SPb,333.6,PickPoint,2,4.87,True,4960.63,4.0,2.0
305,2024-01-13 16:00:00,WH_Moscow,Ekaterinburg,950.4,Boxberry,5,5.57,True,17757.27,5.0,0.0
306,2024-01-13 17:00:00,WH_SPb,Kazan,440.4,PickPoint,1,4.46,True,6368.18,1.0,0.0
307,2024-01-13 18:00:00,WH_Moscow,SPb,277.9,Russian Post,1,0.11,True,2247.66,1.0,0.0
308,2024-01-13 19:00:00,WH_Kazan,Kazan,1401.0,PickPoint,3,4.3,False,20034.3,,
309,2024-01-13 20:00:00,WH_Kazan,Ekaterinburg,92.5,PickPoint,1,5.73,True,1455.02,1.0,0.0
310,2024-01-13 21:00:00,WH_Moscow,Novosibirsk,19.3,Boxberry,3,0.15,True,235.07,3.0,0.0
311,2024-01-13 22:00:00,WH_Moscow,Moscow,9.8,Boxberry,1,1.35,True,133.48,1.0,0.0
312,2024-01-13 23:00:00,WH_Kazan,Kazan,372.1,CDEK,3,1.92,True,6653.15,3.0,0.0
313,2024-01-14 00:00:00,WH_Kazan,SPb,532.0,Russian Post,3,0.66,True,4536.9,3.0,0.0
314,2024-01-14 01:00:00,WH_SPb,Kazan,302.4,CDEK,5,1.82,True,5361.55,5.0,0.0
315,2024-01-14 02:00:00,WH_Kazan,Novosibirsk,706.2,Boxberry,3,5.43,True,13076.0,3.0,0.0
316,2024-01-14 03:00:00,WH_SPb,Moscow,359.2,CDEK,4,5.04,True,8103.55,6.0,2.0
317,2024-01-14 04:00:00,WH_SPb,Kazan,139.1,PickPoint,1,7.03,True,2368.87,1.0,0.0
318,2024-01-14 05:00:00,WH_SPb,Novosibirsk,60.0,PickPoint,2,1.65,True,699.0,2.0,0.0
319,2024-01-14 06:00:00,WH_SPb,SPb,775.7,Boxberry,1,1.32,True,10537.11,1.0,0.0
320,2024-01-14 07:00:00,WH_SPb,Ekaterinburg,32.8,PickPoint,5,2.74,True,417.87,7.0,2.0
321,2024-01-14 08:00:00,WH_Moscow,SPb,234.9,Russian Post,5,1.35,True,2132.89,5.0,0.0
322,2024-01-14 09:00:00,WH_Kazan,Moscow,113.1,Boxberry,3,0.11,True,1372.13,3.0,0.0
323,2024-01-14 10:00:00,WH_SPb,SPb,95.0,Russian Post,5,3.18,True,1001.68,6.0,1.0
324,2024-01-14 11:00:00,WH_Kazan,SPb,311.4,Boxberry,5,0.82,True,4043.22,5.0,0.0
325,2024-01-14 12:00:00,WH_Kazan,SPb,78.9,Boxberry,1,0.13,True,959.11,1.0,0.0
326,2024-01-14 13:00:00,WH_SPb,SPb,744.4,PickPoint,4,0.05,True,7481.22,4.0,0.0
327,2024-01-14 14:00:00,WH_Moscow,Moscow,156.3,Boxberry,4,6.7,True,3132.25,4.0,0.0
328,2024-01-14 15:00:00,WH_SPb,Novosibirsk,339.4,Boxberry,3,0.73,True,4370.11,3.0,0.0
329,2024-01-14 16:00:00,WH_Moscow,Kazan,390.3,CDEK,5,1.49,True,6726.82,5.0,0.0
330,2024-01-14 17:00:00,WH_Kazan,Ekaterinburg,344.6,PickPoint,5,7.52,True,6037.39,8.0,3.0
331,2024-01-14 18:00:00,WH_Moscow,Kazan,701.2,Russian Post,4,1.58,True,6495.92,7.0,3.0
332,2024-01-14 19:00:00,WH_Moscow,Kazan,78.9,Boxberry,3,0.2,True,965.74,6.0,3.0
333,2024-01-14 20:00:00,WH_Moscow,Ekaterinburg,27.0,Russian Post,5,2.01,True,259.42,5.0,0.0
334,2024-01-14 21:00:00,WH_Kazan,Moscow,17.1,CDEK,3,0.23,True,262.4,3.0,0.0
335,2024-01-14 22:00:00,WH_Kazan,Ekaterinburg,630.7,Boxberry,1,0.25,True,7757.61,1.0,0.0
336,2024-01-14 23:00:00,WH_Moscow,Moscow,1086.8,Russian Post,5,4.77,True,12841.63,5.0,0.0
337,2024-01-15 00:00:00,WH_Moscow,Kazan,108.1,PickPoint,5,0.85,True,1172.88,5.0,0.0
338,2024-01-15 01:00:00,WH_SPb,Moscow,354.8,CDEK,5,2.84,True,6833.45,5.0,0.0
339,2024-01-15 02:00:00,WH_Moscow,Novosibirsk,2.7,CDEK,4,1.78,True,47.71,4.0,0.0
340,2024-01-15 03:00:00,WH_SPb,Ekaterinburg,62.7,Russian Post,4,0.63,True,533.2,6.0,2.0
341,2024-01-15 04:00:00,WH_Moscow,Novosibirsk,350.7,Boxberry,5,1.82,False,4974.33,,
342,2024-01-15 05:00:00,WH_SPb,Kazan,20.4,Boxberry,5,0.18,True,249.21,5.0,0.0
343,2024-01-15 06:00:00,WH_Kazan,Ekaterinburg,189.6,PickPoint,1,1.07,True,2098.87,1.0,0.0
344,2024-01-15 07:00:00,WH_Moscow,Kazan,325.9,PickPoint,1,1.85,True,3861.92,1.0,0.0
345,2024-01-15 08:00:00,WH_Moscow,Novosibirsk,435.7,Boxberry,3,0.65,True,5568.25,3.0,0.0
346,2024-01-15 09:00:00,WH_Moscow,Kazan,181.4,CDEK,3,2.7,True,3455.67,3.0,0.0
347,2024-01-15 10:00:00,WH_Moscow,Ekaterinburg,298.5,PickPoint,4,0.13,True,3023.8,4.0,0.0
348,2024-01-15 11:00:00,WH_SPb,Ekaterinburg,232.7,PickPoint,2,1.66,True,2713.28,2.0,0.0
349,2024-01-15 12:00:00,WH_Moscow,Kazan,16.1,CDEK,1,3.14,True,317.33,1.0,0.0
350,2024-01-15 13:00:00,WH_Kazan,Ekaterinburg,407.4,Boxberry,3,1.41,True,5578.12,5.0,2.0
351,2024-01-15 14:00:00,WH_Kazan,Ekaterinburg,56.8,Russian Post,1,5.19,True,690.23,1.0,0.0
352,2024-01-15 15:00:00,WH_Moscow,Kazan,9.7,PickPoint,1,2.5,True,121.25,2.0,1.0
353,2024-01-15 16:00:00,WH_Kazan,Novosibirsk,180.0,CDEK,2,7.95,True,4846.5,4.0,2.0
354,2024-01-15 17:00:00,WH_Moscow,Ekaterinburg,602.2,PickPoint,1,0.84,True,6527.85,1.0,0.0
355,2024-01-15 18:00:00,WH_Moscow,Ekaterinburg,49.0,CDEK,2,6.98,True,1248.03,2.0,0.0
356,2024-01-15 19:00:00,WH_Kazan,Ekaterinburg,3.9,PickPoint,2,2.33,True,48.09,2.0,0.0
357,2024-01-15 20:00:00,WH_Moscow,Ekaterinburg,35.0,Boxberry,1,3.42,False,563.64,,
358,2024-01-15 21:00:00,WH_Kazan,Kazan,135.6,CDEK,1,5.81,True,3215.75,1.0,0.0
359,2024-01-15 22:00:00,WH_SPb,Novosibirsk,260.4,Russian Post,3,2.0,True,2499.84,3.0,0.0
360,2024-01-15 23:00:00,WH_Moscow,Novosibirsk,64.3,Russian Post,1,4.95,False,769.03,,
361,2024-01-16 00:00:00,WH_SPb,Moscow,485.8,PickPoint,1,1.95,True,5805.31,1.0,0.0
362,2024-01-16 01:00:00,WH_Kazan,Ekaterinburg,419.9,Russian Post,1,2.29,True,4128.46,1.0,0.0
363,2024-01-16 02:00:00,WH_SPb,Ekaterinburg,357.1,PickPoint,3,1.47,True,4095.94,3.0,0.0
364,2024-01-16 03:00:00,WH_SPb,Moscow,200.5,CDEK,2,0.39,False,3124.79,,
365,2024-01-16 04:00:00,WH_Kazan,Novosibirsk,136.3,CDEK,3,2.02,True,2457.49,3.0,0.0
366,2024-01-16 05:00:00,WH_SPb,SPb,141.3,Russian Post,1,9.48,True,2202.02,2.0,1.0
367,2024-01-16 06:00:00,WH_SPb,SPb,209.8,Russian Post,5,3.87,True,2327.94,5.0,0.0
368,2024-01-16 07:00:00,WH_Kazan,Novosibirsk,24.1,Boxberry,1,3.44,True,388.68,1.0,0.0
369,2024-01-16 08:00:00,WH_SPb,Ekaterinburg,344.0,CDEK,3,2.58,True,6491.28,3.0,0.0
370,2024-01-16 09:00:00,WH_Kazan,SPb,129.9,Russian Post,3,1.07,True,1150.39,4.0,1.0
371,2024-01-16 10:00:00,WH_SPb,Kazan,76.4,Russian Post,4,0.46,True,639.32,5.0,1.0
372,2024-01-16 11:00:00,WH_Kazan,Kazan,97.9,Russian Post,5,0.64,True,833.32,5.0,0.0
373,2024-01-16 12:00:00,WH_Kazan,Moscow,59.6,PickPoint,3,0.02,False,597.19,,
374,2024-01-16 13:00:00,WH_SPb,Novosibirsk,695.5,Boxberry,2,2.8,True,10682.88,2.0,0.0
375,2024-01-16 14:00:00,WH_SPb,Novosibirsk,55.6,CDEK,1,4.18,False,1182.61,,
376,2024-01-16 15:00:00,WH_SPb,SPb,643.5,Russian Post,2,0.78,True,5549.54,2.0,0.0
377,2024-01-16 16:00:00,WH_Moscow,Ekaterinburg,254.8,Russian Post,3,0.24,True,2087.32,3.0,0.0
378,2024-01-16 17:00:00,WH_Moscow,Novosibirsk,606.2,Russian Post,3,1.02,True,5344.26,3.0,0.0
379,2024-01-16 18:00:00,WH_Moscow,SPb,192.8,PickPoint,2,0.86,True,2093.81,2.0,0.0
380,2024-01-16 19:00:00,WH_Kazan,SPb,787.8,CDEK,2,1.5,True,13589.55,2.0,0.0
381,2024-01-16 20:00:00,WH_SPb,Novosibirsk,71.3,Russian Post,4,0.77,True,614.32,5.0,1.0
382,2024-01-16 21:00:00,WH_Kazan,SPb,242.7,Russian Post,1,1.04,True,2143.53,2.0,1.0
383,2024-01-16 22:00:00,WH_Moscow,Moscow,40.3,PickPoint,2,5.95,True,642.79,2.0,0.0
384,2024-01-16 23:00:00,WH_SPb,Moscow,177.8,PickPoint,1,1.02,True,1959.36,4.0,3.0
385,2024-01-17 00:00:00,WH_Kazan,Novosibirsk,253.1,Boxberry,5,3.85,True,4206.52,5.0,0.0
386,2024-01-17 01:00:00,WH_SPb,Ekaterinburg,279.2,Boxberry,3,2.46,True,4174.6,3.0,0.0
387,2024-01-17 02:00:00,WH_Kazan,Moscow,136.5,CDEK,2,1.03,True,2258.39,4.0,2.0
388,2024-01-17 03:00:00,WH_SPb,Moscow,23.8,Boxberry,5,4.26,True,407.27,5.0,0.0
389,2024-01-17 04:00:00,WH_Moscow,Novosibirsk,319.5,CDEK,3,2.26,False,5875.6,,
390,2024-01-17 05:00:00,WH_Moscow,Kazan,201.1,Boxberry,4,0.02,True,2418.03,5.0,1.0
391,2024-01-17 06:00:00,WH_SPb,SPb,44.2,Russian Post,3,0.18,True,359.96,3.0,0.0
392,2024-01-17 07:00:00,WH_Kazan,Moscow,824.1,Boxberry,2,3.49,True,13340.53,3.0,1.0
393,2024-01-17 08:00:00,WH_Moscow,Kazan,934.8,Russian Post,5,1.48,True,8585.2,6.0,1.0
394,2024-01-17 09:00:00,WH_Moscow,Ekaterinburg,582.6,CDEK,5,1.3,True,9875.07,5.0,0.0
395,2024-01-17 10:00:00,WH_Moscow,Kazan,557.1,Boxberry,5,0.39,True,6945.92,5.0,0.0
396,2024-01-17 11:00:00,WH_SPb,Novosibirsk,31.2,Boxberry,3,0.43,True,390.5,5.0,2.0
397,2024-01-17 12:00:00,WH_SPb,Ekaterinburg,1507.1,Boxberry,1,4.0,False,25319.28,,
398,2024-01-17 13:00:00,WH_Kazan,Ekaterinburg,153.4,Russian Post,1,4.42,True,1769.62,1.0,0.0
399,2024-01-17 14:00:00,WH_Kazan,Kazan,53.4,Russian Post,3,2.05,True,514.78,3.0,0.0
400,2024-01-17 15:00:00,WH_Kazan,Novosibirsk,501.6,Boxberry,2,0.87,True,6542.87,2.0,0.0
401,2024-01-17 16:00:00,WH_SPb,Moscow,76.8,CDEK,3,6.75,True,1929.6,3.0,0.0
402,2024-01-17 17:00:00,WH_SPb,Kazan,224.1,Russian Post,1,2.45,True,2232.04,3.0,2.0
403,2024-01-17 18:00:00,WH_Kazan,Moscow,41.1,PickPoint,3,3.98,True,574.58,3.0,0.0
404,2024-01-17 19:00:00,WH_Kazan,Kazan,193.1,CDEK,5,0.01,True,2899.4,5.0,0.0
405,2024-01-17 20:00:00,WH_SPb,Moscow,245.0,CDEK,2,1.5,True,4226.25,2.0,0.0
406,2024-01-17 21:00:00,WH_Kazan,Kazan,177.1,CDEK,2,5.12,True,4016.63,2.0,0.0
407,2024-01-17 22:00:00,WH_Moscow,Ekaterinburg,21.6,Russian Post,4,1.03,True,190.6,4.0,0.0
408,2024-01-17 23:00:00,WH_SPb,SPb,199.0,Boxberry,3,3.24,True,3161.71,3.0,0.0
409,2024-01-18 00:00:00,WH_Kazan,Ekaterinburg,189.9,Boxberry,5,2.68,True,2889.52,6.0,1.0
410,2024-01-18 01:00:00,WH_SPb,Moscow,91.0,PickPoint,3,0.41,True,947.31,3.0,0.0
411,2024-01-18 02:00:00,WH_Moscow,Novosibirsk,763.8,Boxberry,4,3.73,True,12584.37,4.0,0.0
412,2024-01-18 03:00:00,WH_SPb,Ekaterinburg,162.3,PickPoint,4,0.3,True,1671.69,4.0,0.0
413,2024-01-18 04:00:00,WH_SPb,SPb,598.8,PickPoint,3,3.25,True,7934.1,3.0,0.0
414,2024-01-18 05:00:00,WH_SPb,Moscow,34.8,Boxberry,3,11.77,True,909.12,3.0,0.0
415,2024-01-18 06:00:00,WH_SPb,Ekaterinburg,115.2,PickPoint,3,7.92,True,2064.38,3.0,0.0
416,2024-01-18 07:00:00,WH_Moscow,Kazan,58.2,CDEK,1,4.03,True,1224.82,1.0,0.0
417,2024-01-18 08:00:00,WH_SPb,Novosibirsk,157.5,CDEK,4,1.91,True,2813.74,4.0,0.0
418,2024-01-18 09:00:00,WH_SPb,Moscow,35.5,CDEK,2,2.81,True,682.13,2.0,0.0
419,2024-01-18 10:00:00,WH_Kazan,Ekaterinburg,174.5,Russian Post,1,3.26,True,1851.1,1.0,0.0
420,2024-01-18 11:00:00,WH_SPb,Moscow,131.0,PickPoint,5,0.02,True,1312.62,5.0,0.0
421,2024-01-18 12:00:00,WH_Kazan,Kazan,75.8,PickPoint,2,0.27,True,778.47,2.0,0.0
422,2024-01-18 13:00:00,WH_Moscow,SPb,308.3,CDEK,2,2.27,True,5674.26,2.0,0.0
423,2024-01-18 14:00:00,WH_Moscow,Ekaterinburg,904.2,Russian Post,2,0.02,True,7248.07,2.0,0.0
424,2024-01-18 15:00:00,WH_Moscow,Moscow,69.6,Boxberry,4,5.99,True,1335.48,4.0,0.0
425,2024-01-18 16:00:00,WH_Moscow,Moscow,373.2,CDEK,5,1.68,True,6538.46,5.0,0.0
426,2024-01-18 17:00:00,WH_Kazan,Moscow,406.9,Russian Post,1,0.75,True,3499.34,1.0,0.0
427,2024-01-18 18:00:00,WH_SPb,SPb,206.8,Boxberry,5,1.25,True,2791.8,5.0,0.0
428,2024-01-18 19:00:00,WH_Moscow,Moscow,683.9,Russian Post,1,4.76,True,8075.49,1.0,0.0
429,2024-01-18 20:00:00,WH_SPb,Novosibirsk,1017.9,Boxberry,4,6.55,False,20215.49,,
430,2024-01-18 21:00:00,WH_Kazan,Novosibirsk,134.9,PickPoint,5,0.31,True,1390.82,5.0,0.0
431,2024-01-18 22:00:00,WH_Kazan,Moscow,315.8,PickPoint,2,3.76,True,4345.41,2.0,0.0
432,2024-01-18 23:00:00,WH_Kazan,Novosibirsk,325.6,Russian Post,5,2.16,True,3167.44,5.0,0.0
433,2024-01-19 00:00:00,WH_Moscow,Ekaterinburg,155.1,Russian Post,4,2.2,True,1513.78,4.0,0.0
434,2024-01-19 01:00:00,WH_SPb,Novosibirsk,114.3,Boxberry,4,3.78,False,1890.06,,
435,2024-01-19 02:00:00,WH_SPb,Moscow,814.3,Russian Post,4,0.63,True,6924.81,5.0,1.0
436,2024-01-19 03:00:00,WH_SPb,Kazan,468.2,Russian Post,1,1.89,True,4453.52,1.0,0.0
437,2024-01-19 04:00:00,WH_Kazan,Ekaterinburg,36.5,Boxberry,5,0.96,True,480.05,5.0,0.0
438,2024-01-19 05:00:00,WH_Moscow,SPb,38.3,Boxberry,2,0.25,True,471.09,2.0,0.0
439,2024-01-19 06:00:00,WH_Kazan,Moscow,767.4,PickPoint,2,0.28,True,7888.87,2.0,0.0
440,2024-01-19 07:00:00,WH_Kazan,SPb,25.5,CDEK,3,0.37,True,396.65,3.0,0.0
441,2024-01-19 08:00:00,WH_SPb,Kazan,349.8,Russian Post,4,2.39,True,3467.22,4.0,0.0
442,2024-01-19 09:00:00,WH_Kazan,SPb,77.1,Boxberry,2,0.28,True,951.11,2.0,0.0
443,2024-01-19 10:00:00,WH_SPb,Moscow,10.7,PickPoint,4,2.11,True,129.58,4.0,0.0
444,2024-01-19 11:00:00,WH_Moscow,Moscow,18.4,CDEK,2,2.22,False,337.27,,
445,2024-01-19 12:00:00,WH_SPb,Kazan,140.3,Russian Post,5,5.86,True,1780.13,5.0,0.0
446,2024-01-19 13:00:00,WH_Moscow,Moscow,24.2,PickPoint,3,2.46,True,301.53,3.0,0.0
447,2024-01-19 14:00:00,WH_SPb,Kazan,272.4,CDEK,4,10.6,True,8417.16,5.0,1.0
448,2024-01-19 15:00:00,WH_Kazan,Kazan,312.6,Russian Post,1,0.08,True,2520.81,1.0,0.0
449,2024-01-19 16:00:00,WH_Kazan,Moscow,140.3,PickPoint,1,3.04,True,1829.51,1.0,0.0
450,2024-01-19 17:00:00,WH_Moscow,Novosibirsk,407.5,Russian Post,2,0.07,True,3282.82,2.0,0.0
451,2024-01-19 18:00:00,WH_Moscow,Kazan,202.0,CDEK,5,3.27,True,4020.81,5.0,0.0
452,2024-01-19 19:00:00,WH_Moscow,Moscow,168.8,Boxberry,4,1.22,True,2272.72,4.0,0.0
453,2024-01-19 20:00:00,WH_SPb,Novosibirsk,156.8,PickPoint,3,2.36,True,1938.05,3.0,0.0
454,2024-01-19 21:00:00,WH_SPb,Kazan,169.2,CDEK,5,0.93,True,2774.03,7.0,2.0
455,2024-01-19 22:00:00,WH_Moscow,Novosibirsk,1031.6,Russian Post,2,0.43,True,8607.67,2.0,0.0
456,2024-01-19 23:00:00,WH_Kazan,Ekaterinburg,343.2,CDEK,5,3.21,True,6800.51,5.0,0.0
457,2024-01-20 00:00:00,WH_SPb,Ekaterinburg,113.6,CDEK,3,5.87,True,2704.25,3.0,0.0
458,2024-01-20 01:00:00,WH_SPb,Novosibirsk,397.1,Boxberry,5,0.51,True,5008.23,5.0,0.0
459,2024-01-20 02:00:00,WH_SPb,Kazan,120.3,PickPoint,4,6.34,True,1965.7,4.0,0.0
460,2024-01-20 03:00:00,WH_Moscow,Moscow,40.3,CDEK,2,0.38,True,627.47,2.0,0.0
461,2024-01-20 04:00:00,WH_Moscow,SPb,193.5,Boxberry,3,3.33,True,3095.23,3.0,0.0
462,2024-01-20 05:00:00,WH_Moscow,Moscow,417.1,Boxberry,2,8.01,True,9014.37,3.0,1.0
463,2024-01-20 06:00:00,WH_Moscow,SPb,142.3,Boxberry,4,0.4,True,1775.9,4.0,0.0
464,2024-01-20 07:00:00,WH_Moscow,SPb,610.2,Russian Post,3,1.43,True,5579.67,3.0,0.0
465,2024-01-20 08:00:00,WH_Kazan,Kazan,146.8,Boxberry,3,1.03,True,1943.04,4.0,1.0
466,2024-01-20 09:00:00,WH_Kazan,Novosibirsk,129.2,Boxberry,2,1.23,True,1741.1,2.0,0.0
467,2024-01-20 10:00:00,WH_Moscow,Moscow,1903.4,Boxberry,5,3.5,True,30835.08,5.0,0.0
468,2024-01-20 11:00:00,WH_SPb,Novosibirsk,197.6,Boxberry,5,2.71,True,3013.8,5.0,0.0
469,2024-01-20 12:00:00,WH_Moscow,Ekaterinburg,490.8,PickPoint,1,8.66,True,9158.33,1.0,0.0
470,2024-01-20 13:00:00,WH_Kazan,Kazan,490.4,PickPoint,1,0.51,True,5154.1,1.0,0.0
471,2024-01-20 14:00:00,WH_Kazan,Kazan,782.6,Boxberry,3,1.96,True,11231.88,3.0,0.0
